month,district,pred_civil_works_count,pred_district_civil_works_count,pred_district_community_dev_count,pred_district_electricity_count,pred_district_environment_count,pred_district_inspection_count,pred_district_sanitation_count,pred_education_count,pred_electricity_count,pred_environment_count,pred_metro_police_count,pred_others_count,pred_police_count,pred_private_sector_count,pred_public_health_count,pred_transportation_count,pred_waterworks_count
4,ดุสิต,392.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,82.0,0.0,31.0,2.0,0.0,349.0,0.0
4,ตลิ่งชัน,653.0,293.0,0.0,0.0,0.0,582.0,66.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0
4,ทวีวัฒนา,412.0,91.0,0.0,22.0,24.0,22.0,27.0,0.0,28.0,197.0,6.0,0.0,3.0,0.0,0.0,91.0,3.0
4,ทุ่งครุ,427.0,440.0,0.0,173.0,199.0,0.0,257.0,1.0,153.0,205.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
4,ธนบุรี,766.0,40.0,21.0,0.0,46.0,23.0,0.0,0.0,0.0,27.0,60.0,0.0,73.0,0.0,0.0,0.0,0.0
4,บางกอกน้อย,26.0,0.0,0.0,0.0,0.0,998.0,3.0,0.0,0.0,0.0,0.0,983.0,5.0,332.0,0.0,0.0,0.0
4,บางกอกใหญ่,273.0,269.0,0.0,0.0,15.0,59.0,0.0,0.0,0.0,1.0,21.0,42.0,26.0,0.0,0.0,10.0,0.0
4,บางกะปิ,1156.0,215.0,0.0,222.0,4.0,0.0,190.0,3.0,979.0,1.0,1.0,0.0,2.0,0.0,0.0,456.0,20.0
4,บางขุนเทียน,409.0,366.0,0.0,19.0,345.0,301.0,208.0,2.0,19.0,417.0,0.0,0.0,5.0,0.0,13.0,375.0,1.0
4,บางคอแหลม,513.0,494.0,0.0,0.0,281.0,2.0,411.0,2.0,0.0,333.0,15.0,0.0,9.0,0.0,4.0,0.0,0.0
4,บางซื่อ,755.0,318.0,0.0,52.0,0.0,13.0,253.0,0.0,70.0,0.0,0.0,0.0,0.0,35.0,0.0,28.0,0.0
4,บางนา,482.0,407.0,0.0,135.0,85.0,2.0,17.0,3.0,137.0,17.0,0.0,146.0,0.0,0.0,3.0,163.0,0.0
4,บางบอน,352.0,147.0,0.0,152.0,252.0,260.0,17.0,0.0,120.0,241.0,0.0,22.0,0.0,0.0,1.0,29.0,0.0
4,บางพลัด,2.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,118.0,4.0,152.0,650.0,165.0,22.0,0.0,0.0,0.0
4,บางรัก,68.0,0.0,27.0,0.0,0.0,481.0,809.0,0.0,0.0,0.0,590.0,0.0,621.0,59.0,0.0,0.0,0.0
4,บางเขน,913.0,914.0,0.0,0.0,0.0,905.0,192.0,0.0,34.0,52.0,0.0,2.0,2.0,0.0,0.0,68.0,0.0
4,บางแค,236.0,3.0,2.0,11.0,33.0,1253.0,103.0,1.0,3.0,54.0,91.0,0.0,110.0,0.0,16.0,47.0,0.0
4,บึงกุ่ม,678.0,52.0,1.0,8.0,105.0,606.0,10.0,7.0,2.0,114.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
4,ปทุมวัน,498.0,0.0,25.0,0.0,0.0,1010.0,0.0,217.0,0.0,42.0,589.0,0.0,577.0,1.0,0.0,0.0,0.0
4,ประเวศ,1073.0,1088.0,0.0,1.0,21.0,639.0,236.0,1.0,116.0,806.0,0.0,0.0,0.0,0.0,20.0,62.0,0.0
4,ป้อมปราบศัตรูพ่าย,1.0,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,1.0,42.0,8.0,0.0
4,พญาไท,684.0,648.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,105.0,0.0,73.0,0.0,0.0,1.0,0.0
4,พระนคร,88.0,0.0,0.0,0.0,0.0,995.0,0.0,1.0,0.0,0.0,20.0,194.0,36.0,0.0,0.0,72.0,0.0
4,พระโขนง,545.0,545.0,0.0,412.0,61.0,0.0,116.0,4.0,376.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ภาษีเจริญ,79.0,2.0,0.0,1.0,4.0,707.0,14.0,0.0,1.0,0.0,15.0,0.0,9.0,0.0,0.0,70.0,0.0
4,มีนบุรี,628.0,629.0,2.0,327.0,92.0,2.0,1.0,0.0,580.0,293.0,0.0,1.0,0.0,0.0,0.0,278.0,0.0
4,ยานนาวา,544.0,70.0,0.0,14.0,97.0,447.0,0.0,0.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
4,ราชเทวี,765.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,240.0,20.0,269.0,0.0,0.0,227.0,0.0
4,ราษฎร์บูรณะ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,319.0,0.0,0.0,0.0,129.0,0.0
4,ลาดกระบัง,219.0,0.0,0.0,0.0,582.0,33.0,31.0,1.0,0.0,684.0,0.0,806.0,0.0,0.0,13.0,74.0,0.0
4,ลาดพร้าว,707.0,807.0,0.0,0.0,460.0,11.0,738.0,0.0,7.0,341.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
4,วังทองหลาง,840.0,694.0,0.0,47.0,47.0,99.0,25.0,0.0,137.0,62.0,7.0,0.0,12.0,0.0,0.0,0.0,10.0
4,วัฒนา,1018.0,874.0,0.0,0.0,7.0,818.0,2.0,0.0,0.0,5.0,257.0,0.0,238.0,0.0,0.0,0.0,0.0
4,สวนหลวง,837.0,672.0,0.0,13.0,94.0,0.0,32.0,0.0,296.0,25.0,75.0,0.0,42.0,0.0,0.0,179.0,0.0
4,สะพานสูง,502.0,503.0,12.0,370.0,64.0,98.0,153.0,0.0,414.0,300.0,8.0,0.0,2.0,0.0,5.0,1.0,0.0
4,สัมพันธวงศ์,0.0,1.0,51.0,0.0,100.0,203.0,3.0,0.0,0.0,83.0,94.0,0.0,74.0,0.0,0.0,0.0,0.0
4,สาทร,160.0,0.0,0.0,0.0,0.0,626.0,80.0,0.0,0.0,0.0,79.0,0.0,71.0,0.0,0.0,1.0,0.0
4,สายไหม,106.0,543.0,0.0,139.0,447.0,37.0,674.0,5.0,214.0,524.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4,หนองจอก,35.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,535.0,16.0,0.0,628.0,0.0,0.0,10.0,0.0,0.0
4,หนองแขม,448.0,265.0,0.0,7.0,121.0,472.0,44.0,0.0,0.0,391.0,25.0,0.0,13.0,0.0,2.0,0.0,1.0
4,หลักสี่,464.0,611.0,2.0,2.0,186.0,265.0,32.0,0.0,21.0,316.0,129.0,1.0,137.0,0.0,0.0,102.0,0.0
4,ห้วยขวาง,850.0,383.0,0.0,0.0,33.0,72.0,12.0,0.0,0.0,16.0,411.0,0.0,316.0,0.0,0.0,47.0,0.0
5,คลองสาน,464.0,307.0,3.0,0.0,0.0,0.0,57.0,10.0,0.0,0.0,354.0,0.0,310.0,0.0,21.0,0.0,0.0
5,คลองสามวา,917.0,937.0,0.0,48.0,26.0,90.0,19.0,4.0,28.0,292.0,0.0,0.0,19.0,0.0,3.0,124.0,0.0
5,คลองเตย,1179.0,582.0,0.0,0.0,0.0,970.0,53.0,2.0,0.0,127.0,743.0,0.0,732.0,0.0,0.0,298.0,0.0
5,คันนายาว,590.0,590.0,0.0,26.0,179.0,190.0,67.0,0.0,2.0,178.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0
5,จตุจักร,2446.0,845.0,0.0,647.0,65.0,339.0,764.0,3.0,685.0,32.0,116.0,25.0,148.0,1.0,0.0,1520.0,7.0
5,จอมทอง,276.0,103.0,1.0,642.0,147.0,26.0,284.0,0.0,526.0,41.0,0.0,9.0,0.0,0.0,0.0,69.0,9.0
5,ดอนเมือง,550.0,595.0,0.0,0.0,95.0,315.0,441.0,5.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,263.0,3.0
5,ดินแดง,1280.0,1162.0,0.0,0.0,0.0,968.0,96.0,0.0,2.0,14.0,0.0,61.0,0.0,0.0,0.0,26.0,0.0
5,ดุสิต,674.0,64.0,1.0,0.0,0.0,14.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,564.0,25.0
5,ตลิ่งชัน,811.0,675.0,0.0,0.0,0.0,211.0,394.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,406.0,0.0
5,ทวีวัฒนา,374.0,158.0,2.0,35.0,1.0,47.0,103.0,0.0,12.0,96.0,0.0,0.0,5.0,0.0,0.0,90.0,0.0
5,ทุ่งครุ,517.0,520.0,0.0,207.0,183.0,0.0,467.0,1.0,140.0,132.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0
5,ธนบุรี,970.0,65.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,26.0,0.0,54.0,0.0,0.0,1.0,0.0
5,บางกอกน้อย,193.0,0.0,0.0,0.0,0.0,749.0,22.0,1.0,0.0,0.0,0.0,1044.0,0.0,295.0,0.0,0.0,4.0
5,บางกอกใหญ่,290.0,340.0,3.0,1.0,0.0,7.0,0.0,0.0,11.0,0.0,86.0,0.0,54.0,0.0,0.0,13.0,0.0
5,บางกะปิ,1475.0,719.0,1.0,232.0,0.0,0.0,498.0,2.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,115.0
5,บางขุนเทียน,684.0,741.0,0.0,23.0,181.0,216.0,253.0,3.0,21.0,198.0,1.0,0.0,15.0,0.0,11.0,802.0,2.0
5,บางคอแหลม,566.0,521.0,0.0,0.0,72.0,0.0,585.0,0.0,0.0,47.0,7.0,0.0,8.0,0.0,9.0,1.0,0.0
5,บางซื่อ,1164.0,951.0,0.0,68.0,0.0,0.0,1017.0,1.0,112.0,0.0,0.0,0.0,0.0,22.0,0.0,66.0,0.0
5,บางนา,789.0,667.0,0.0,151.0,1.0,0.0,140.0,4.0,207.0,0.0,0.0,242.0,0.0,0.0,10.0,247.0,0.0
5,บางบอน,484.0,381.0,0.0,250.0,68.0,8.0,185.0,2.0,169.0,190.0,4.0,20.0,4.0,0.0,0.0,32.0,0.0
5,บางพลัด,32.0,0.0,0.0,473.0,0.0,0.0,26.0,0.0,330.0,4.0,147.0,971.0,200.0,183.0,0.0,5.0,0.0
5,บางรัก,378.0,15.0,35.0,0.0,0.0,332.0,902.0,2.0,0.0,0.0,682.0,0.0,730.0,0.0,0.0,0.0,0.0
5,บางเขน,1295.0,1285.0,1.0,3.0,0.0,699.0,1024.0,2.0,24.0,22.0,0.0,0.0,1.0,0.0,0.0,143.0,6.0
5,บางแค,611.0,256.0,0.0,54.0,38.0,670.0,430.0,2.0,28.0,62.0,171.0,0.0,153.0,0.0,32.0,108.0,1.0
5,บึงกุ่ม,1083.0,541.0,0.0,1.0,55.0,834.0,17.0,4.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,ปทุมวัน,876.0,0.0,75.0,0.0,0.0,1193.0,2.0,248.0,0.0,78.0,783.0,0.0,747.0,0.0,0.0,0.0,0.0
5,ประเวศ,1428.0,1479.0,0.0,2.0,3.0,458.0,696.0,5.0,173.0,805.0,0.0,0.0,0.0,0.0,86.0,110.0,0.0
5,ป้อมปราบศัตรูพ่าย,205.0,0.0,6.0,0.0,0.0,1006.0,0.0,1.0,0.0,0.0,74.0,0.0,92.0,3.0,54.0,6.0,0.0
5,พญาไท,987.0,966.0,0.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,78.0,0.0,27.0,0.0,0.0,3.0,1.0
5,พระนคร,319.0,43.0,3.0,0.0,0.0,1131.0,0.0,2.0,0.0,0.0,0.0,217.0,6.0,0.0,0.0,34.0,0.0
5,พระโขนง,740.0,740.0,0.0,298.0,1.0,0.0,398.0,5.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ภาษีเจริญ,544.0,100.0,0.0,2.0,1.0,617.0,188.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,101.0,0.0
5,มีนบุรี,863.0,863.0,0.0,445.0,0.0,1.0,47.0,1.0,786.0,84.0,0.0,2.0,0.0,0.0,0.0,371.0,1.0
5,ยานนาวา,681.0,181.0,0.0,44.0,29.0,126.0,25.0,0.0,48.0,27.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
5,ราชเทวี,1121.0,0.0,0.0,0.0,0.0,912.0,0.0,2.0,0.0,0.0,278.0,15.0,286.0,0.0,0.0,287.0,1.0
5,ราษฎร์บูรณะ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,421.0,2.0,0.0,0.0,141.0,0.0
5,ลาดกระบัง,574.0,0.0,2.0,0.0,231.0,38.0,76.0,2.0,0.0,261.0,0.0,1139.0,0.0,0.0,57.0,129.0,0.0
5,ลาดพร้าว,1001.0,1018.0,0.0,0.0,49.0,0.0,1017.0,1.0,3.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,วังทองหลาง,936.0,826.0,0.0,7.0,1.0,179.0,172.0,0.0,93.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,21.0
5,วัฒนา,1719.0,1575.0,0.0,0.0,0.0,832.0,336.0,0.0,0.0,0.0,485.0,0.0,479.0,0.0,0.0,0.0,1.0
5,สวนหลวง,1106.0,996.0,0.0,1.0,8.0,1.0,388.0,2.0,360.0,0.0,100.0,0.0,67.0,0.0,0.0,239.0,0.0
5,สะพานสูง,748.0,739.0,8.0,222.0,39.0,141.0,556.0,4.0,529.0,89.0,37.0,0.0,24.0,0.0,0.0,3.0,0.0
5,สัมพันธวงศ์,4.0,7.0,101.0,4.0,106.0,273.0,32.0,0.0,4.0,68.0,93.0,0.0,105.0,0.0,0.0,0.0,0.0
5,สาทร,526.0,67.0,11.0,0.0,0.0,737.0,266.0,0.0,0.0,0.0,104.0,0.0,111.0,0.0,0.0,1.0,0.0
5,สายไหม,900.0,904.0,0.0,212.0,26.0,3.0,994.0,8.0,374.0,394.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
5,หนองจอก,77.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,744.0,4.0,0.0,884.0,0.0,0.0,11.0,2.0,0.0
5,หนองแขม,774.0,548.0,0.0,15.0,120.0,410.0,392.0,2.0,0.0,378.0,92.0,0.0,114.0,0.0,11.0,0.0,2.0
5,หลักสี่,692.0,778.0,0.0,4.0,227.0,176.0,234.0,1.0,27.0,338.0,71.0,21.0,93.0,0.0,0.0,169.0,0.0
5,ห้วยขวาง,963.0,531.0,0.0,0.0,0.0,20.0,95.0,0.0,0.0,0.0,175.0,0.0,200.0,0.0,0.0,52.0,0.0
6,คลองสาน,587.0,436.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,559.0,0.0,554.0,0.0,49.0,0.0,0.0
6,คลองสามวา,1012.0,1016.0,0.0,56.0,14.0,35.0,0.0,3.0,111.0,228.0,61.0,0.0,110.0,0.0,0.0,145.0,0.0
6,คลองเตย,1456.0,875.0,0.0,0.0,0.0,695.0,17.0,1.0,0.0,175.0,1251.0,0.0,1269.0,0.0,0.0,424.0,0.0
6,คันนายาว,607.0,607.0,0.0,0.0,153.0,193.0,14.0,0.0,38.0,111.0,0.0,0.0,5.0,0.0,0.0,146.0,0.0
6,จตุจักร,2815.0,833.0,0.0,859.0,0.0,868.0,79.0,17.0,870.0,8.0,184.0,32.0,247.0,0.0,0.0,1962.0,0.0
6,จอมทอง,179.0,127.0,0.0,614.0,154.0,23.0,70.0,1.0,528.0,108.0,0.0,23.0,0.0,0.0,0.0,67.0,1.0
6,ดอนเมือง,813.0,813.0,0.0,0.0,110.0,521.0,167.0,9.0,0.0,138.0,7.0,0.0,15.0,0.0,0.0,400.0,2.0
6,ดินแดง,1269.0,1079.0,0.0,0.0,0.0,918.0,0.0,1.0,6.0,0.0,4.0,42.0,8.0,0.0,0.0,24.0,0.0
6,ดุสิต,631.0,3.0,0.0,1.0,0.0,47.0,4.0,1.0,1.0,0.0,1.0,0.0,8.0,12.0,0.0,477.0,18.0
6,ตลิ่งชัน,807.0,725.0,0.0,0.0,0.0,258.0,156.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,481.0,0.0
6,ทวีวัฒนา,431.0,211.0,0.0,27.0,0.0,82.0,45.0,2.0,15.0,39.0,4.0,0.0,14.0,0.0,0.0,113.0,0.0
6,ทุ่งครุ,508.0,496.0,0.0,174.0,265.0,0.0,305.0,3.0,103.0,184.0,70.0,0.0,78.0,0.0,0.0,0.0,3.0
6,ธนบุรี,1184.0,59.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,191.0,0.0,285.0,0.0,0.0,0.0,0.0
6,บางกอกน้อย,213.0,0.0,0.0,9.0,0.0,823.0,5.0,0.0,0.0,0.0,0.0,1167.0,5.0,618.0,0.0,0.0,0.0
6,บางกอกใหญ่,388.0,419.0,0.0,10.0,0.0,28.0,1.0,2.0,16.0,0.0,52.0,0.0,87.0,0.0,0.0,83.0,0.0
6,บางกะปิ,1800.0,1043.0,0.0,423.0,2.0,0.0,113.0,5.0,1647.0,0.0,5.0,0.0,2.0,0.0,0.0,1019.0,35.0
6,บางขุนเทียน,704.0,738.0,0.0,43.0,196.0,659.0,182.0,1.0,21.0,232.0,31.0,67.0,37.0,0.0,15.0,1053.0,0.0
6,บางคอแหลม,648.0,648.0,30.0,0.0,54.0,0.0,486.0,2.0,0.0,62.0,19.0,0.0,15.0,0.0,9.0,0.0,2.0
6,บางซื่อ,1376.0,1365.0,1.0,96.0,0.0,0.0,291.0,2.0,166.0,0.0,1.0,0.0,6.0,45.0,0.0,26.0,0.0
6,บางนา,880.0,653.0,2.0,155.0,8.0,0.0,22.0,5.0,218.0,0.0,5.0,293.0,3.0,0.0,10.0,378.0,0.0
6,บางบอน,497.0,463.0,0.0,255.0,24.0,7.0,31.0,0.0,171.0,103.0,38.0,13.0,129.0,0.0,0.0,59.0,2.0
6,บางพลัด,8.0,0.0,0.0,486.0,0.0,0.0,1.0,0.0,405.0,0.0,415.0,828.0,381.0,37.0,0.0,3.0,0.0
6,บางรัก,339.0,49.0,35.0,0.0,0.0,450.0,1150.0,2.0,0.0,0.0,1016.0,0.0,1103.0,11.0,0.0,15.0,0.0
6,บางเขน,1477.0,1477.0,0.0,20.0,0.0,875.0,457.0,1.0,77.0,2.0,0.0,0.0,5.0,0.0,0.0,209.0,1.0
6,บางแค,607.0,268.0,0.0,206.0,23.0,1083.0,222.0,3.0,133.0,66.0,246.0,0.0,300.0,0.0,7.0,97.0,6.0
6,บึงกุ่ม,1121.0,866.0,1.0,7.0,36.0,1050.0,8.0,4.0,10.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ปทุมวัน,821.0,0.0,93.0,0.0,0.0,1414.0,0.0,362.0,0.0,119.0,1116.0,0.0,1117.0,0.0,0.0,0.0,0.0
6,ประเวศ,1360.0,1405.0,0.0,17.0,7.0,408.0,218.0,9.0,202.0,706.0,0.0,0.0,0.0,0.0,183.0,159.0,0.0
6,ป้อมปราบศัตรูพ่าย,100.0,0.0,23.0,5.0,0.0,726.0,0.0,0.0,0.0,0.0,59.0,0.0,70.0,0.0,47.0,18.0,0.0
6,พญาไท,1003.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,673.0,0.0,0.0,1.0,38.0
6,พระนคร,245.0,10.0,53.0,4.0,0.0,1207.0,0.0,69.0,4.0,0.0,4.0,261.0,8.0,0.0,0.0,58.0,0.0
6,พระโขนง,730.0,730.0,0.0,247.0,14.0,0.0,325.0,0.0,296.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
6,ภาษีเจริญ,999.0,101.0,0.0,3.0,4.0,905.0,23.0,2.0,0.0,0.0,4.0,0.0,70.0,0.0,0.0,156.0,0.0
6,มีนบุรี,907.0,907.0,0.0,446.0,0.0,0.0,8.0,4.0,837.0,17.0,38.0,12.0,37.0,0.0,1.0,428.0,7.0
6,ยานนาวา,750.0,138.0,1.0,34.0,39.0,165.0,4.0,1.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0
6,ราชเทวี,1311.0,0.0,0.0,0.0,0.0,764.0,0.0,1.0,0.0,0.0,400.0,44.0,418.0,0.0,0.0,379.0,0.0
6,ราษฎร์บูรณะ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,229.0,514.0,292.0,0.0,0.0,149.0,0.0
6,ลาดกระบัง,563.0,2.0,0.0,2.0,179.0,12.0,24.0,5.0,0.0,23.0,0.0,1132.0,0.0,0.0,85.0,148.0,0.0
6,ลาดพร้าว,978.0,983.0,0.0,0.0,54.0,17.0,936.0,0.0,4.0,25.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0
6,วังทองหลาง,929.0,852.0,0.0,3.0,0.0,141.0,17.0,2.0,129.0,0.0,31.0,0.0,38.0,11.0,0.0,0.0,1.0
6,วัฒนา,1917.0,1740.0,0.0,0.0,0.0,405.0,7.0,2.0,0.0,0.0,613.0,0.0,610.0,0.0,0.0,0.0,0.0
6,สวนหลวง,1165.0,1050.0,0.0,0.0,3.0,0.0,55.0,2.0,447.0,0.0,114.0,0.0,76.0,0.0,0.0,257.0,0.0
6,สะพานสูง,787.0,787.0,52.0,287.0,55.0,16.0,280.0,2.0,575.0,70.0,89.0,0.0,57.0,0.0,0.0,1.0,0.0
6,สัมพันธวงศ์,16.0,8.0,233.0,0.0,71.0,327.0,6.0,0.0,0.0,34.0,124.0,0.0,121.0,0.0,0.0,0.0,0.0
6,สาทร,755.0,111.0,4.0,0.0,0.0,841.0,162.0,1.0,0.0,0.0,224.0,0.0,437.0,0.0,0.0,3.0,0.0
6,สายไหม,974.0,972.0,0.0,169.0,60.0,0.0,974.0,15.0,416.0,211.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0
6,หนองจอก,69.0,0.0,0.0,811.0,0.0,0.0,0.0,1.0,788.0,0.0,0.0,948.0,0.0,0.0,1.0,6.0,0.0
6,หนองแขม,854.0,648.0,0.0,43.0,48.0,420.0,81.0,2.0,6.0,236.0,76.0,0.0,182.0,0.0,12.0,0.0,7.0
6,หลักสี่,932.0,980.0,0.0,7.0,126.0,235.0,106.0,0.0,35.0,234.0,84.0,0.0,155.0,0.0,0.0,285.0,0.0
6,ห้วยขวาง,1073.0,571.0,0.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,371.0,0.0,380.0,0.0,0.0,120.0,0.0
7,คลองสาน,515.0,484.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,465.0,0.0,388.0,0.0,133.0,8.0,0.0
7,คลองสามวา,1020.0,1021.0,0.0,2.0,8.0,60.0,42.0,2.0,10.0,173.0,2.0,0.0,16.0,0.0,51.0,63.0,0.0
7,คลองเตย,1782.0,1424.0,0.0,0.0,0.0,444.0,95.0,0.0,0.0,166.0,1135.0,0.0,1162.0,0.0,1.0,432.0,0.0
7,คันนายาว,627.0,616.0,0.0,0.0,131.0,344.0,25.0,0.0,2.0,59.0,0.0,0.0,4.0,0.0,0.0,172.0,0.0
7,จตุจักร,2798.0,1888.0,0.0,649.0,18.0,1134.0,803.0,6.0,795.0,6.0,143.0,30.0,117.0,0.0,0.0,1755.0,0.0
7,จอมทอง,201.0,167.0,4.0,582.0,149.0,11.0,122.0,0.0,431.0,76.0,1.0,5.0,0.0,1.0,24.0,93.0,1.0
7,ดอนเมือง,826.0,826.0,0.0,0.0,93.0,605.0,450.0,3.0,0.0,105.0,0.0,0.0,0.0,2.0,0.0,336.0,0.0
7,ดินแดง,1427.0,1370.0,0.0,0.0,0.0,861.0,126.0,3.0,24.0,0.0,6.0,47.0,5.0,0.0,0.0,6.0,0.0
7,ดุสิต,833.0,27.0,0.0,0.0,0.0,98.0,81.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,632.0,14.0
7,ตลิ่งชัน,798.0,779.0,0.0,0.0,0.0,148.0,410.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,458.0,0.0
7,ทวีวัฒนา,451.0,326.0,0.0,22.0,0.0,195.0,102.0,1.0,11.0,19.0,1.0,0.0,2.0,0.0,26.0,123.0,0.0
7,ทุ่งครุ,477.0,484.0,0.0,134.0,251.0,0.0,241.0,0.0,93.0,191.0,52.0,0.0,29.0,0.0,38.0,0.0,6.0
7,ธนบุรี,1156.0,217.0,1.0,0.0,0.0,6.0,6.0,0.0,15.0,0.0,218.0,0.0,124.0,0.0,18.0,7.0,0.0
7,บางกอกน้อย,223.0,1.0,0.0,4.0,0.0,719.0,89.0,0.0,0.0,0.0,0.0,1179.0,4.0,470.0,0.0,0.0,1.0
7,บางกอกใหญ่,391.0,409.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,37.0,0.0,52.0,0.0,0.0,82.0,4.0
7,บางกะปิ,1641.0,1333.0,6.0,214.0,0.0,0.0,612.0,5.0,1295.0,1.0,3.0,0.0,1.0,0.0,66.0,782.0,15.0
7,บางขุนเทียน,859.0,943.0,0.0,6.0,199.0,339.0,527.0,1.0,5.0,210.0,36.0,0.0,43.0,0.0,57.0,716.0,0.0
7,บางคอแหลม,798.0,798.0,0.0,0.0,26.0,0.0,574.0,0.0,0.0,32.0,26.0,0.0,17.0,0.0,98.0,9.0,0.0
7,บางซื่อ,1044.0,1035.0,0.0,59.0,0.0,0.0,528.0,0.0,80.0,0.0,8.0,0.0,16.0,11.0,0.0,40.0,0.0
7,บางนา,898.0,851.0,11.0,71.0,16.0,0.0,137.0,4.0,135.0,1.0,6.0,216.0,0.0,0.0,56.0,333.0,0.0
7,บางบอน,601.0,584.0,0.0,236.0,42.0,7.0,198.0,1.0,106.0,77.0,46.0,13.0,76.0,0.0,33.0,61.0,0.0
7,บางพลัด,52.0,0.0,0.0,436.0,1.0,0.0,9.0,0.0,344.0,0.0,288.0,766.0,267.0,80.0,54.0,2.0,1.0
7,บางรัก,945.0,294.0,52.0,0.0,0.0,325.0,1202.0,0.0,0.0,0.0,1067.0,0.0,1069.0,0.0,2.0,27.0,0.0
7,บางเขน,1429.0,1429.0,0.0,0.0,3.0,1067.0,1098.0,13.0,1.0,12.0,0.0,0.0,4.0,0.0,36.0,109.0,0.0
7,บางแค,705.0,402.0,0.0,125.0,48.0,883.0,294.0,3.0,63.0,111.0,246.0,0.0,258.0,0.0,68.0,111.0,1.0
7,บึงกุ่ม,1263.0,1135.0,0.0,7.0,53.0,1238.0,85.0,2.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,ปทุมวัน,959.0,0.0,71.0,0.0,0.0,1255.0,0.0,319.0,0.0,56.0,1006.0,0.0,1146.0,0.0,0.0,5.0,0.0
7,ประเวศ,1645.0,1689.0,2.0,8.0,1.0,745.0,788.0,7.0,128.0,824.0,0.0,0.0,0.0,0.0,184.0,194.0,0.0
7,ป้อมปราบศัตรูพ่าย,211.0,0.0,16.0,0.0,0.0,851.0,0.0,1.0,0.0,0.0,77.0,0.0,87.0,1.0,42.0,8.0,0.0
7,พญาไท,1038.0,1037.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,266.0,0.0,121.0,0.0,0.0,5.0,82.0
7,พระนคร,612.0,72.0,0.0,0.0,0.0,1304.0,0.0,45.0,0.0,0.0,1.0,290.0,5.0,0.0,0.0,42.0,0.0
7,พระโขนง,733.0,733.0,0.0,146.0,4.0,0.0,546.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,ภาษีเจริญ,758.0,329.0,0.0,3.0,9.0,734.0,144.0,0.0,4.0,0.0,28.0,0.0,28.0,3.0,1.0,108.0,0.0
